date,hour,rentals
10/3/2012,8,809
10/3/2012,9,362
10/3/2012,10,175
10/3/2012,11,230
10/3/2012,12,358
10/3/2012,13,279
10/3/2012,14,251
10/3/2012,15,319
10/3/2012,16,478
10/3/2012,17,917
10/3/2012,18,810
10/3/2012,19,593
10/3/2012,20,497
10/3/2012,21,209
10/3/2012,22,241
10/3/2012,23,220
10/4/2012,0,76
10/4/2012,1,25
10/4/2012,2,13
10/4/2012,3,11
10/4/2012,4,10
10/4/2012,5,39
10/4/2012,6,133
10/4/2012,7,391
10/4/2012,8,738
10/4/2012,9,359
10/4/2012,10,177
10/4/2012,11,214
10/4/2012,12,288
10/4/2012,13,294
10/4/2012,14,267
10/4/2012,15,325
10/4/2012,16,497
10/4/2012,17,901
10/4/2012,18,887
10/4/2012,19,534
10/4/2012,20,441
10/4/2012,21,321
10/4/2012,22,232
10/4/2012,23,155
10/5/2012,0,102
10/5/2012,1,46
10/5/2012,2,11
10/5/2012,3,16
10/5/2012,4,11
10/5/2012,5,41
10/5/2012,6,137
10/5/2012,7,428
10/5/2012,8,785
10/5/2012,9,384
10/5/2012,10,260
10/5/2012,11,304
10/5/2012,12,468
10/5/2012,13,424
10/5/2012,14,400
10/5/2012,15,470
10/5/2012,16,634
10/5/2012,17,900
10/5/2012,18,761
10/5/2012,19,500
10/5/2012,20,372
10/5/2012,21,267
10/5/2012,22,264
10/5/2012,23,171
10/6/2012,0,191
10/6/2012,1,141
10/6/2012,2,75
10/6/2012,3,56
10/6/2012,4,11
10/6/2012,5,10
10/6/2012,6,30
10/6/2012,7,84
10/6/2012,8,206
10/6/2012,9,395
10/6/2012,10,539
10/6/2012,11,647
10/6/2012,12,743
10/6/2012,13,710
10/6/2012,14,576
10/6/2012,15,620
10/6/2012,16,659
10/6/2012,17,610
10/6/2012,18,495
10/6/2012,19,341
10/6/2012,20,247
10/6/2012,21,215
10/6/2012,22,185
10/6/2012,23,179
10/7/2012,0,127
10/7/2012,1,109
10/7/2012,2,74
10/7/2012,3,22
10/7/2012,4,11
10/7/2012,5,10
10/7/2012,6,23
10/7/2012,7,35
10/7/2012,8,62
10/7/2012,9,86
10/7/2012,10,185
10/7/2012,11,336
10/7/2012,12,392
10/7/2012,13,320
10/7/2012,14,314
10/7/2012,15,306
10/7/2012,16,333
10/7/2012,17,157
10/7/2012,18,106
10/7/2012,19,114
10/7/2012,20,116
10/7/2012,21,113
10/7/2012,22,79
10/7/2012,23,80
10/8/2012,0,51
10/8/2012,1,37
10/8/2012,2,15
10/8/2012,3,10
10/8/2012,4,7
10/8/2012,5,19
10/8/2012,6,59
10/8/2012,7,154
10/8/2012,8,397
10/8/2012,9,332
10/8/2012,10,298
10/8/2012,11,308
10/8/2012,12,341
10/8/2012,13,405
10/8/2012,14,420
10/8/2012,15,370
10/8/2012,16,377
10/8/2012,17,497
10/8/2012,18,456
10/8/2012,19,371
10/8/2012,20,227
10/8/2012,21,151
10/8/2012,22,107
10/8/2012,23,69
10/9/2012,0,31
10/9/2012,1,13
10/9/2012,2,7
10/9/2012,3,3
10/9/2012,4,7
10/9/2012,5,19
10/9/2012,6,143
10/9/2012,7,362
10/9/2012,8,713
10/9/2012,9,382
10/9/2012,10,164
10/9/2012,11,193
10/9/2012,12,260
10/9/2012,13,238
10/9/2012,14,244
10/9/2012,15,254
10/9/2012,16,424
10/9/2012,17,806
10/9/2012,18,784
10/9/2012,19,514
10/9/2012,20,360
10/9/2012,21,225
10/9/2012,22,162
10/9/2012,23,84
10/10/2012,0,33
10/10/2012,1,8
10/10/2012,2,8
10/10/2012,3,6
10/10/2012,4,6
10/10/2012,5,40
10/10/2012,6,175
10/10/2012,7,507
10/10/2012,8,839
10/10/2012,9,366
10/10/2012,10,217
10/10/2012,11,291
10/10/2012,12,390
10/10/2012,13,297
10/10/2012,14,271
10/10/2012,15,319
10/10/2012,16,566
10/10/2012,17,948
10/10/2012,18,844
10/10/2012,19,566
10/10/2012,20,392
10/10/2012,21,269
10/10/2012,22,197
10/10/2012,23,136
10/11/2012,0,42
10/11/2012,1,11
10/11/2012,2,11
10/11/2012,3,3
10/11/2012,4,10
10/11/2012,5,42
10/11/2012,6,159
10/11/2012,7,478
10/11/2012,8,798
10/11/2012,9,355
10/11/2012,10,204
10/11/2012,11,251
10/11/2012,12,326
10/11/2012,13,291
10/11/2012,14,348
10/11/2012,15,460
10/11/2012,16,481
10/11/2012,17,827
10/11/2012,18,692
10/11/2012,19,743
10/11/2012,20,415
10/11/2012,21,260
10/11/2012,22,177
10/11/2012,23,186
10/12/2012,0,68
10/12/2012,1,37
10/12/2012,2,16
10/12/2012,3,6
10/12/2012,4,8
10/12/2012,5,35
10/12/2012,6,143
10/12/2012,7,392
10/12/2012,8,745
10/12/2012,9,400
10/12/2012,10,275
10/12/2012,11,313
10/12/2012,12,387
10/12/2012,13,381
10/12/2012,14,371
10/12/2012,15,455
10/12/2012,16,520
10/12/2012,17,837
10/12/2012,18,642
10/12/2012,19,493
10/12/2012,20,308
10/12/2012,21,190
10/12/2012,22,160
10/12/2012,23,100
10/13/2012,0,249
10/13/2012,1,146
10/13/2012,2,67
10/13/2012,3,15
10/13/2012,4,11
10/13/2012,5,11
10/13/2012,6,28
10/13/2012,7,70
10/13/2012,8,174
10/13/2012,9,266
10/13/2012,10,347
10/13/2012,11,527
10/13/2012,12,573
10/13/2012,13,670
10/13/2012,14,597
10/13/2012,15,615
10/13/2012,16,637
10/13/2012,17,528
10/13/2012,18,473
10/13/2012,19,332
10/13/2012,20,255
10/13/2012,21,204
10/13/2012,22,189
10/13/2012,23,125
10/14/2012,0,111
10/14/2012,1,112
10/14/2012,2,66
10/14/2012,3,28
10/14/2012,4,12
10/14/2012,5,11
10/14/2012,6,24
10/14/2012,7,51
10/14/2012,8,132
10/14/2012,9,223
10/14/2012,10,428
10/14/2012,11,494
10/14/2012,12,562
10/14/2012,13,619
10/14/2012,14,617
10/14/2012,15,568
10/14/2012,16,581
10/14/2012,17,539
10/14/2012,18,453
10/14/2012,19,336
10/14/2012,20,246
10/14/2012,21,196
10/14/2012,22,125
10/14/2012,23,105
10/15/2012,0,48
10/15/2012,1,29
10/15/2012,2,6
10/15/2012,3,4
10/15/2012,4,10
10/15/2012,5,40
10/15/2012,6,147
10/15/2012,7,476
10/15/2012,8,737
10/15/2012,9,359
10/15/2012,10,168
10/15/2012,11,263
10/15/2012,12,284
10/15/2012,13,146
10/15/2012,14,185
10/15/2012,15,260
10/15/2012,16,447
10/15/2012,17,766
10/15/2012,18,592
10/15/2012,19,239
10/15/2012,20,256
10/15/2012,21,206
10/15/2012,22,126
10/15/2012,23,81
10/16/2012,0,48
10/16/2012,1,13
10/16/2012,2,3
10/16/2012,3,2
10/16/2012,4,7
10/16/2012,5,52
10/16/2012,6,172
10/16/2012,7,525
10/16/2012,8,835
10/16/2012,9,355
10/16/2012,10,222
10/16/2012,11,228
10/16/2012,12,325
10/16/2012,13,328
10/16/2012,14,308
10/16/2012,15,346
10/16/2012,16,446
10/16/2012,17,943
10/16/2012,18,838
10/16/2012,19,531
10/16/2012,20,432
10/16/2012,21,195
10/16/2012,22,181
10/16/2012,23,199
10/17/2012,0,49
10/17/2012,1,17
10/17/2012,2,16
10/17/2012,3,7
10/17/2012,4,4
10/17/2012,5,41
10/17/2012,6,178
10/17/2012,7,464
10/17/2012,8,817
10/17/2012,9,382
10/17/2012,10,228
10/17/2012,11,234
10/17/2012,12,332
10/17/2012,13,310
10/17/2012,14,270
10/17/2012,15,301
10/17/2012,16,466
10/17/2012,17,888
10/17/2012,18,884
10/17/2012,19,516
10/17/2012,20,414
10/17/2012,21,329
10/17/2012,22,215
10/17/2012,23,99
10/18/2012,0,57
10/18/2012,1,14
10/18/2012,2,14
10/18/2012,3,5
10/18/2012,4,5
10/18/2012,5,42
10/18/2012,6,153
10/18/2012,7,508
10/18/2012,8,834
10/18/2012,9,387
10/18/2012,10,218
10/18/2012,11,268
10/18/2012,12,377
10/18/2012,13,332
10/18/2012,14,285
10/18/2012,15,353
10/18/2012,16,450
10/18/2012,17,890
10/18/2012,18,788
10/18/2012,19,513
10/18/2012,20,387
10/18/2012,21,283
10/18/2012,22,229
10/18/2012,23,117
10/19/2012,0,56
10/19/2012,1,16
10/19/2012,2,10
10/19/2012,3,5
10/19/2012,4,6
10/19/2012,5,36
10/19/2012,6,131
10/19/2012,7,154
10/19/2012,8,467
10/19/2012,9,389
10/19/2012,10,224
10/19/2012,11,252
10/19/2012,12,332
10/19/2012,13,375
10/19/2012,14,365
10/19/2012,15,395
10/19/2012,16,565
10/19/2012,17,425
10/19/2012,18,233
10/19/2012,19,232
10/19/2012,20,229
10/19/2012,21,206
10/19/2012,22,190
10/19/2012,23,131
10/20/2012,0,123
10/20/2012,1,95
10/20/2012,2,78
10/20/2012,3,29
10/20/2012,4,18
10/20/2012,5,13
10/20/2012,6,31
10/20/2012,7,65
10/20/2012,8,193
10/20/2012,9,363
10/20/2012,10,423
10/20/2012,11,612
10/20/2012,12,703
10/20/2012,13,714
10/20/2012,14,711
10/20/2012,15,711
10/20/2012,16,691
10/20/2012,17,731
10/20/2012,18,521
10/20/2012,19,345
10/20/2012,20,259
10/20/2012,21,296
10/20/2012,22,202
10/20/2012,23,163
10/21/2012,0,154
10/21/2012,1,117
10/21/2012,2,132
10/21/2012,3,41
10/21/2012,4,21
10/21/2012,5,10
10/21/2012,6,26
10/21/2012,7,56
10/21/2012,8,143
10/21/2012,9,269
10/21/2012,10,443
10/21/2012,11,547
10/21/2012,12,675
10/21/2012,13,626
10/21/2012,14,640
10/21/2012,15,623
10/21/2012,16,591
10/21/2012,17,491
10/21/2012,18,413
10/21/2012,19,266
10/21/2012,20,195
10/21/2012,21,166
10/21/2012,22,113
10/21/2012,23,66
10/22/2012,0,31
10/22/2012,1,11
10/22/2012,2,5
10/22/2012,3,6
10/22/2012,4,7
10/22/2012,5,46
10/22/2012,6,144
10/22/2012,7,452
10/22/2012,8,728
10/22/2012,9,360
10/22/2012,10,212
10/22/2012,11,211
10/22/2012,12,283
10/22/2012,13,315
10/22/2012,14,282
10/22/2012,15,296
10/22/2012,16,524
10/22/2012,17,922
10/22/2012,18,786
10/22/2012,19,514
10/22/2012,20,403
10/22/2012,21,174
10/22/2012,22,183
10/22/2012,23,163
10/23/2012,0,37
10/23/2012,1,17
10/23/2012,2,7
10/23/2012,3,1
10/23/2012,4,7
10/23/2012,5,50
10/23/2012,6,158
10/23/2012,7,531
10/23/2012,8,761
10/23/2012,9,334
10/23/2012,10,221
10/23/2012,11,253
10/23/2012,12,378
10/23/2012,13,303
10/23/2012,14,296
10/23/2012,15,346
10/23/2012,16,541
10/23/2012,17,938
10/23/2012,18,826
10/23/2012,19,482
10/23/2012,20,379
10/23/2012,21,295
10/23/2012,22,194
10/23/2012,23,111
10/24/2012,0,46
10/24/2012,1,27
10/24/2012,2,6
10/24/2012,3,4
10/24/2012,4,6
10/24/2012,5,53
10/24/2012,6,173
10/24/2012,7,526
10/24/2012,8,801
10/24/2012,9,373
10/24/2012,10,171
10/24/2012,11,236
10/24/2012,12,316
10/24/2012,13,306
10/24/2012,14,301
10/24/2012,15,308
10/24/2012,16,532
10/24/2012,17,963
10/24/2012,18,858
10/24/2012,19,572
10/24/2012,20,441
10/24/2012,21,313
10/24/2012,22,238
10/24/2012,23,123
10/25/2012,0,76
10/25/2012,1,28
10/25/2012,2,18
10/25/2012,3,8
10/25/2012,4,5
10/25/2012,5,55
10/25/2012,6,171
10/25/2012,7,495
10/25/2012,8,779
10/25/2012,9,343
10/25/2012,10,225
10/25/2012,11,238
10/25/2012,12,319
10/25/2012,13,313
10/25/2012,14,285
10/25/2012,15,305
10/25/2012,16,499
10/25/2012,17,886
10/25/2012,18,809
10/25/2012,19,542
10/25/2012,20,347
10/25/2012,21,271
10/25/2012,22,207
10/25/2012,23,135
10/26/2012,0,71
10/26/2012,1,36
10/26/2012,2,19
10/26/2012,3,13
10/26/2012,4,5
10/26/2012,5,50
10/26/2012,6,144
10/26/2012,7,421
10/26/2012,8,734
10/26/2012,9,403
10/26/2012,10,197
10/26/2012,11,290
10/26/2012,12,392
10/26/2012,13,337
10/26/2012,14,351
10/26/2012,15,448
10/26/2012,16,582
10/26/2012,17,817
10/26/2012,18,665
10/26/2012,19,471
10/26/2012,20,311
10/26/2012,21,292
10/26/2012,22,217
10/26/2012,23,178
10/27/2012,0,142
10/27/2012,1,146
10/27/2012,2,90
10/27/2012,3,26
10/27/2012,4,13
10/27/2012,5,9
10/27/2012,6,31
10/27/2012,7,86
10/27/2012,8,213
10/27/2012,9,328
10/27/2012,10,479
10/27/2012,11,585
10/27/2012,12,668
10/27/2012,13,760
10/27/2012,14,750
10/27/2012,15,711
10/27/2012,16,612
10/27/2012,17,618
10/27/2012,18,456
10/27/2012,19,300
10/27/2012,20,296
10/27/2012,21,209
10/27/2012,22,157
10/27/2012,23,167
10/28/2012,0,117
10/28/2012,1,133
10/28/2012,2,116
10/28/2012,3,79
10/28/2012,4,20
10/28/2012,5,28
10/28/2012,6,39
10/28/2012,7,65
10/28/2012,8,173
10/28/2012,9,330
10/28/2012,10,434
10/28/2012,11,462
10/28/2012,12,491
10/28/2012,13,391
10/28/2012,14,402
10/28/2012,15,301
10/28/2012,16,293
10/28/2012,17,225
10/28/2012,18,154
10/28/2012,19,54
10/28/2012,20,55
10/28/2012,21,46
10/28/2012,22,37
10/28/2012,23,14
10/29/2012,0,22
10/30/2012,13,116
10/30/2012,14,126
10/30/2012,15,124
10/30/2012,16,98
10/30/2012,17,124
10/30/2012,18,143
10/30/2012,19,115
10/30/2012,20,81
10/30/2012,21,64
10/30/2012,22,66
10/30/2012,23,39
10/31/2012,0,16
10/31/2012,1,8
10/31/2012,2,7
10/31/2012,3,3
10/31/2012,4,5
10/31/2012,5,24
10/31/2012,6,116
10/31/2012,7,337
10/31/2012,8,621
10/31/2012,9,297
10/31/2012,10,168
10/31/2012,11,189
10/31/2012,12,241
10/31/2012,13,213
10/31/2012,14,224
10/31/2012,15,230
10/31/2012,16,424
10/31/2012,17,723
10/31/2012,18,584
10/31/2012,19,410
10/31/2012,20,268
10/31/2012,21,192
10/31/2012,22,165
10/31/2012,23,101
11/1/2012,0,60
11/1/2012,1,30
11/1/2012,2,20
11/1/2012,3,15
11/1/2012,4,10
11/1/2012,5,40
11/1/2012,6,148
11/1/2012,7,420
11/1/2012,8,680
11/1/2012,9,331
11/1/2012,10,146
11/1/2012,11,170
11/1/2012,12,221
11/1/2012,13,248
11/1/2012,14,185
11/1/2012,15,214
11/1/2012,16,344
11/1/2012,17,689
11/1/2012,18,678
11/1/2012,19,452
11/1/2012,20,296
11/1/2012,21,267
11/1/2012,22,202
11/1/2012,23,120
11/2/2012,0,50
11/2/2012,1,24
11/2/2012,2,10
11/2/2012,3,3
11/2/2012,4,7
11/2/2012,5,26
11/2/2012,6,122
11/2/2012,7,357
11/2/2012,8,687
11/2/2012,9,382
11/2/2012,10,204
11/2/2012,11,221
11/2/2012,12,292
11/2/2012,13,294
11/2/2012,14,262
11/2/2012,15,306
11/2/2012,16,421
11/2/2012,17,638
11/2/2012,18,522
11/2/2012,19,374
11/2/2012,20,221
11/2/2012,21,156
11/2/2012,22,149
11/2/2012,23,119
11/3/2012,0,108
11/3/2012,1,89
11/3/2012,2,46
11/3/2012,3,28
11/3/2012,4,16
11/3/2012,5,9
11/3/2012,6,21
11/3/2012,7,59
11/3/2012,8,142
11/3/2012,9,219
11/3/2012,10,328
11/3/2012,11,340
11/3/2012,12,394
11/3/2012,13,449
11/3/2012,14,455
11/3/2012,15,448
11/3/2012,16,400
11/3/2012,17,410
11/3/2012,18,297
11/3/2012,19,239
11/3/2012,20,181
11/3/2012,21,166
11/3/2012,22,146
11/3/2012,23,148
11/4/2012,0,102
11/4/2012,1,165
11/4/2012,2,37
11/4/2012,3,11
11/4/2012,4,9
11/4/2012,5,5
11/4/2012,6,16
11/4/2012,7,50
11/4/2012,8,149
11/4/2012,9,217
11/4/2012,10,360
11/4/2012,11,445
11/4/2012,12,504
11/4/2012,13,493
11/4/2012,14,509
11/4/2012,15,449
11/4/2012,16,435
11/4/2012,17,327
11/4/2012,18,237
11/4/2012,19,227
11/4/2012,20,141
11/4/2012,21,87
11/4/2012,22,79
11/4/2012,23,53
11/5/2012,0,23
11/5/2012,1,8
11/5/2012,2,6
11/5/2012,3,4
11/5/2012,4,16
11/5/2012,5,39
11/5/2012,6,139
11/5/2012,7,461
11/5/2012,8,648
11/5/2012,9,257
11/5/2012,10,142
11/5/2012,11,150
11/5/2012,12,244
11/5/2012,13,222
11/5/2012,14,196
11/5/2012,15,231
11/5/2012,16,360
11/5/2012,17,638
11/5/2012,18,542
11/5/2012,19,372
11/5/2012,20,241
11/5/2012,21,152
11/5/2012,22,115
11/5/2012,23,53
11/6/2012,0,19
11/6/2012,1,8
11/6/2012,2,2
11/6/2012,3,4
11/6/2012,4,7
11/6/2012,5,41
11/6/2012,6,149
11/6/2012,7,387
11/6/2012,8,588
11/6/2012,9,363
11/6/2012,10,230
11/6/2012,11,216
11/6/2012,12,248
11/6/2012,13,278
11/6/2012,14,240
11/6/2012,15,272
11/6/2012,16,402
11/6/2012,17,627
11/6/2012,18,497
11/6/2012,19,371
11/6/2012,20,228
11/6/2012,21,151
11/6/2012,22,153
11/6/2012,23,205
11/7/2012,0,283
11/7/2012,1,92
11/7/2012,2,74
11/7/2012,3,11
11/7/2012,4,9
11/7/2012,5,27
11/7/2012,6,118
11/7/2012,7,319
11/7/2012,8,601
11/7/2012,9,368
11/7/2012,10,178
11/7/2012,11,147
11/7/2012,12,212
11/7/2012,13,181
11/7/2012,14,161
11/7/2012,15,198
11/7/2012,16,273
11/7/2012,17,517
11/7/2012,18,465
11/7/2012,19,319
11/7/2012,20,256
11/7/2012,21,126
11/7/2012,22,60
11/7/2012,23,40
11/8/2012,0,15
11/8/2012,1,12
11/8/2012,2,6
11/8/2012,4,10
11/8/2012,5,35
11/8/2012,6,124
11/8/2012,7,423
11/8/2012,8,668
11/8/2012,9,275
11/8/2012,10,161
11/8/2012,11,171
11/8/2012,12,235
11/8/2012,13,228
11/8/2012,14,182
11/8/2012,15,233
11/8/2012,16,339
11/8/2012,17,592
11/8/2012,18,507
11/8/2012,19,373
11/8/2012,20,245
11/8/2012,21,233
11/8/2012,22,161
11/8/2012,23,87
11/9/2012,0,55
11/9/2012,1,20
11/9/2012,2,12
11/9/2012,3,9
11/9/2012,4,14
11/9/2012,5,27
11/9/2012,6,131
11/9/2012,7,341
11/9/2012,8,693
11/9/2012,9,327
11/9/2012,10,197
11/9/2012,11,251
11/9/2012,12,262
11/9/2012,13,299
11/9/2012,14,274
11/9/2012,15,356
11/9/2012,16,434
11/9/2012,17,654
11/9/2012,18,496
11/9/2012,19,361
11/9/2012,20,255
11/9/2012,21,199
11/9/2012,22,163
11/9/2012,23,162
11/10/2012,0,122
11/10/2012,1,76
11/10/2012,2,44
11/10/2012,3,20
11/10/2012,4,6
11/10/2012,5,10
11/10/2012,6,16
11/10/2012,7,71
11/10/2012,8,146
11/10/2012,9,259
11/10/2012,10,350
11/10/2012,11,466
11/10/2012,12,606
11/10/2012,13,651
11/10/2012,14,627
11/10/2012,15,567
11/10/2012,16,605
11/10/2012,17,501
11/10/2012,18,359
11/10/2012,19,283
11/10/2012,20,192
11/10/2012,21,220
11/10/2012,22,193
11/10/2012,23,146
11/11/2012,0,124
11/11/2012,1,108
11/11/2012,2,70
11/11/2012,3,48
11/11/2012,4,11
11/11/2012,5,12
11/11/2012,6,19
11/11/2012,7,68
11/11/2012,8,119
11/11/2012,9,273
11/11/2012,10,405
11/11/2012,11,504
11/11/2012,12,585
11/11/2012,13,686
11/11/2012,14,654
11/11/2012,15,724
11/11/2012,16,653
11/11/2012,17,493
11/11/2012,18,405
11/11/2012,19,277
11/11/2012,20,200
11/11/2012,21,171
11/11/2012,22,134
11/11/2012,23,109
11/12/2012,0,49
11/12/2012,1,30
11/12/2012,2,20
11/12/2012,3,4
11/12/2012,4,4
11/12/2012,5,24
11/12/2012,6,71
11/12/2012,7,264
11/12/2012,8,540
11/12/2012,9,397
11/12/2012,10,266
11/12/2012,11,367
11/12/2012,12,419
11/12/2012,13,420
11/12/2012,14,444
11/12/2012,15,382
11/12/2012,16,434
11/12/2012,17,596
11/12/2012,18,551
11/12/2012,19,353
11/12/2012,20,304
11/12/2012,21,155
11/12/2012,22,112
11/12/2012,23,63
11/13/2012,0,23
11/13/2012,1,5
11/13/2012,2,11
11/13/2012,3,5
11/13/2012,4,9
11/13/2012,5,18
11/13/2012,6,50
11/13/2012,7,107
11/13/2012,8,211
11/13/2012,9,110
11/13/2012,10,94
11/13/2012,11,155
11/13/2012,12,196
11/13/2012,13,218
11/13/2012,14,203
11/13/2012,15,217
11/13/2012,16,310
11/13/2012,17,608
11/13/2012,18,559
11/13/2012,19,356
11/13/2012,20,223
11/13/2012,21,187
11/13/2012,22,135
11/13/2012,23,84
11/14/2012,0,24
11/14/2012,1,12
11/14/2012,2,1
11/14/2012,3,5
11/14/2012,4,6
11/14/2012,5,39
11/14/2012,6,146
11/14/2012,7,415
11/14/2012,8,691
11/14/2012,9,332
11/14/2012,10,171
11/14/2012,11,151
11/14/2012,12,240
11/14/2012,13,214
11/14/2012,14,181
11/14/2012,15,260
11/14/2012,16,321
11/14/2012,17,583
11/14/2012,18,567
11/14/2012,19,396
11/14/2012,20,267
11/14/2012,21,213
11/14/2012,22,173
11/14/2012,23,87
11/15/2012,0,34
11/15/2012,1,16
11/15/2012,2,7
11/15/2012,3,2
11/15/2012,4,5
11/15/2012,5,37
11/15/2012,6,147
11/15/2012,7,410
11/15/2012,8,646
11/15/2012,9,323
11/15/2012,10,153
11/15/2012,11,166
11/15/2012,12,213
11/15/2012,13,217
11/15/2012,14,201
11/15/2012,15,217
11/15/2012,16,342
11/15/2012,17,563
11/15/2012,18,573
11/15/2012,19,386
11/15/2012,20,285
11/15/2012,21,224
11/15/2012,22,153
11/15/2012,23,125
11/16/2012,0,65
11/16/2012,1,21
11/16/2012,2,9
11/16/2012,3,6
11/16/2012,4,5
11/16/2012,5,36
11/16/2012,6,130
11/16/2012,7,367
11/16/2012,8,711
11/16/2012,9,351
11/16/2012,10,198
11/16/2012,11,218
11/16/2012,12,290
11/16/2012,13,278
11/16/2012,14,251
11/16/2012,15,267
11/16/2012,16,383
11/16/2012,17,580
11/16/2012,18,505
11/16/2012,19,332
11/16/2012,20,227
11/16/2012,21,178
11/16/2012,22,162
11/16/2012,23,128
11/17/2012,0,106
11/17/2012,1,87
11/17/2012,2,49
11/17/2012,3,21
11/17/2012,4,7
11/17/2012,5,11
11/17/2012,6,21
11/17/2012,7,78
11/17/2012,8,168
11/17/2012,9,248
11/17/2012,10,320
11/17/2012,11,423
11/17/2012,12,476
11/17/2012,13,525
11/17/2012,14,555
11/17/2012,15,549
11/17/2012,16,469
11/17/2012,17,403
11/17/2012,18,271
11/17/2012,19,253
11/17/2012,20,172
11/17/2012,21,139
11/17/2012,22,145
11/17/2012,23,133
11/18/2012,0,129
11/18/2012,1,95
11/18/2012,2,73
11/18/2012,3,46
11/18/2012,4,12
11/18/2012,5,12
11/18/2012,6,15
11/18/2012,7,42
11/18/2012,8,119
11/18/2012,9,204
11/18/2012,10,329
11/18/2012,11,359
11/18/2012,12,442
11/18/2012,13,447
11/18/2012,14,428
11/18/2012,15,407
11/18/2012,16,372
11/18/2012,17,280
11/18/2012,18,276
11/18/2012,19,210
11/18/2012,20,129
11/18/2012,21,110
11/18/2012,22,74
11/18/2012,23,59
11/19/2012,0,27
11/19/2012,1,19
11/19/2012,2,5
11/19/2012,3,2
11/19/2012,4,12
11/19/2012,5,39
11/19/2012,6,131
11/19/2012,7,386
11/19/2012,8,663
11/19/2012,9,278
11/19/2012,10,139
11/19/2012,11,197
11/19/2012,12,242
11/19/2012,13,251
11/19/2012,14,217
11/19/2012,15,257
11/19/2012,16,380
11/19/2012,17,619
11/19/2012,18,580
11/19/2012,19,406
11/19/2012,20,259
11/19/2012,21,203
11/19/2012,22,113
11/19/2012,23,74
11/20/2012,0,29
11/20/2012,1,13
11/20/2012,2,5
11/20/2012,3,2
11/20/2012,4,6
11/20/2012,5,34
11/20/2012,6,148
11/20/2012,7,418
11/20/2012,8,665
11/20/2012,9,326
11/20/2012,10,176
11/20/2012,11,205
11/20/2012,12,313
11/20/2012,13,267
11/20/2012,14,224
11/20/2012,15,287
11/20/2012,16,395
11/20/2012,17,590
11/20/2012,18,550
11/20/2012,19,384
11/20/2012,20,235
11/20/2012,21,157
11/20/2012,22,122
11/20/2012,23,83
11/21/2012,0,26
11/21/2012,1,14
11/21/2012,2,8
11/21/2012,3,2
11/21/2012,4,10
11/21/2012,5,29
11/21/2012,6,101
11/21/2012,7,273
11/21/2012,8,551
11/21/2012,9,365
11/21/2012,10,172
11/21/2012,11,241
11/21/2012,12,344
11/21/2012,13,365
11/21/2012,14,413
11/21/2012,15,449
11/21/2012,16,469
11/21/2012,17,374
11/21/2012,18,311
11/21/2012,19,243
11/21/2012,20,136
11/21/2012,21,105
11/21/2012,22,88
11/21/2012,23,57
11/22/2012,0,46
11/22/2012,1,42
11/22/2012,2,18
11/22/2012,3,6
11/22/2012,4,3
11/22/2012,5,8
11/22/2012,6,17
11/22/2012,7,56
11/22/2012,8,97
11/22/2012,9,119
11/22/2012,10,219
11/22/2012,11,232
11/22/2012,12,262
11/22/2012,13,269
11/22/2012,14,220
11/22/2012,15,228
11/22/2012,16,182
11/22/2012,17,109
11/22/2012,18,70
11/22/2012,19,44
11/22/2012,20,52
11/22/2012,21,46
11/22/2012,22,44
11/22/2012,23,36
11/23/2012,0,32
11/23/2012,1,13
11/23/2012,2,5
11/23/2012,3,1
11/23/2012,4,4
11/23/2012,5,10
11/23/2012,6,20
11/23/2012,7,77
11/23/2012,8,94
11/23/2012,9,112
11/23/2012,10,201
11/23/2012,11,251
11/23/2012,12,379
11/23/2012,13,424
11/23/2012,14,435
11/23/2012,15,447
11/23/2012,16,357
11/23/2012,17,300
11/23/2012,18,208
11/23/2012,19,154
11/23/2012,20,142
11/23/2012,21,98
11/23/2012,22,79
11/23/2012,23,67
11/24/2012,0,42
11/24/2012,1,20
11/24/2012,2,32
11/24/2012,3,11
11/24/2012,4,3
11/24/2012,5,3
11/24/2012,6,10
11/24/2012,7,25
11/24/2012,8,62
11/24/2012,9,122
11/24/2012,10,142
11/24/2012,11,186
11/24/2012,12,199
11/24/2012,13,225
11/24/2012,14,207
11/24/2012,15,198
11/24/2012,16,170
11/24/2012,17,126
11/24/2012,18,145
11/24/2012,19,83
11/24/2012,20,58
11/24/2012,21,75
11/24/2012,22,76
11/24/2012,23,57
11/25/2012,0,34
11/25/2012,1,36
11/25/2012,2,28
11/25/2012,3,8
11/25/2012,4,2
11/25/2012,5,3
11/25/2012,6,11
11/25/2012,7,21
11/25/2012,8,34
11/25/2012,9,96
11/25/2012,10,139
11/25/2012,11,204
11/25/2012,12,202
11/25/2012,13,195
11/25/2012,14,203
11/25/2012,15,245
11/25/2012,16,228
11/25/2012,17,181
11/25/2012,18,141
11/25/2012,19,127
11/25/2012,20,119
11/25/2012,21,64
11/25/2012,22,62
11/25/2012,23,41
11/26/2012,0,23
11/26/2012,1,10
11/26/2012,2,5
11/26/2012,3,5
11/26/2012,4,10
11/26/2012,5,41
11/26/2012,6,124
11/26/2012,7,365
11/26/2012,8,638
11/26/2012,9,286
11/26/2012,10,147
11/26/2012,11,130
11/26/2012,12,210
11/26/2012,13,217
11/26/2012,14,228
11/26/2012,15,230
11/26/2012,16,346
11/26/2012,17,553
11/26/2012,18,521
11/26/2012,19,371
