AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
17.237,1019.4,49.564,3.3238,23.868,1077.6,550.47,129.85,11.721,2.0296,54.05
16.838,1019.3,51.127,3.2846,23.708,1076.7,550.24,129.34,11.721,1.8736,53.693
16.418,1019.5,53.521,3.2583,23.599,1076.2,549.65,129.32,11.689,2.008,53.927
15.39,1019.6,61.923,2.6018,18.482,1044,549.27,106.9,10.229,5.9047,62.548
14.113,1019.8,69.906,2.5787,18.525,1042.1,547.53,107,10.264,6.6272,65.624
11.802,1019.8,79.831,2.6068,18.761,1046.9,549.87,109.72,10.406,5.3787,62.281
11.528,1019.8,80.703,3.2058,23.257,1074.6,550.29,129.85,11.72,2.6385,55.888
11.505,1019.8,80.628,3.1344,22.847,1072.5,550.31,128.12,11.6,2.9705,57.788
11.529,1019.9,80.826,3.0408,21.779,1063.7,548.48,122.44,11.258,4.2901,62.816
11.616,1019.8,80.646,2.6021,18.704,1046.3,549.95,108.95,10.359,5.5171,62.406
11.61,1019.5,78.838,2.6252,18.705,1046.7,550.4,109.09,10.336,5.485,62.386
11.365,1019.4,77.153,2.6342,18.647,1045.4,549.89,108.65,10.3,5.6965,62.632
10.871,1019.5,78.38,2.6134,18.672,1046.8,549.58,109.47,10.265,5.6029,62.656
10.185,1019.5,80.2,2.5721,18.439,1045.2,549.44,108.67,10.252,6.1933,64.372
9.6254,1019.5,82.309,2.5688,18.434,1045,549.42,108.85,10.314,6.2659,64.331
9.9698,1019.8,85.485,3.0021,21.681,1065.2,549.86,123.48,11.209,4.0769,61.198
11.682,1019.9,85.951,3.1471,22.946,1072.1,549.99,127.59,11.459,2.453,55.604
14.137,1019.8,76.375,3.3269,24.063,1077.5,549.4,130.76,11.782,1.1618,53.256
16.499,1019.7,61.415,4.2801,31.413,1099.8,538.22,153.95,13.701,0.51797,52.675
17.566,1019.6,55.127,3.606,26.133,1083.3,545.94,136.49,12.284,2.2132,52.787
17.96,1019.4,53.186,3.2264,23.111,1072.5,549.57,126.06,11.611,2.4203,51.734
18.342,1019.3,50.782,3.325,23.891,1077,550.34,129.22,11.82,2.1267,51.596
18.417,1019.1,52.61,3.3362,23.896,1077.1,550.43,129.31,11.789,2.2743,51.521
17.645,1019,55.044,3.3114,23.792,1076.8,550.42,129.39,11.788,2.1579,51.563
16.825,1018.9,57.868,3.2686,23.623,1076.2,550.44,129.19,11.724,2.6188,52.797
16.056,1018.8,63.052,3.2363,23.594,1075.8,550.47,129.4,11.626,2.5305,53.066
15.459,1019,67.952,3.2288,23.329,1074.3,550.49,128.38,11.629,2.5294,52.235
14.448,1019.1,69.336,3.1004,22.746,1071.2,550.5,126.59,11.444,2.7891,53.944
13.358,1019.2,73.571,2.7979,20.136,1055.6,550.35,115.23,10.744,4.1515,56.868
12.74,1019.3,75.444,3.0928,22.585,1070.2,550.01,126.33,11.495,2.9183,56.762
11.534,1019.3,80.463,3.1685,22.953,1073,550.35,128.83,11.641,2.7853,55.449
10.885,1019.2,83.449,3.1987,23.073,1074.1,550.2,129.85,11.697,3.1162,58.249
10.27,1019.2,85.298,2.6004,18.462,1041,546.74,107.98,10.36,7.2446,68.746
9.656,1019.1,86.095,2.6207,18.494,1045.2,549.49,109.23,10.416,6.2522,64.089
9.2651,1019.1,86.32,2.6495,18.55,1046.5,549.55,109.74,10.283,5.7579,63.519
9.0751,1019.1,86.767,2.6469,18.341,1044.2,548.96,108.59,10.302,6.1584,65.403
9.1608,1019.3,87.398,2.6306,18.328,1043.9,548.96,108.49,10.341,6.3563,66.186
9.3056,1019.5,88.156,2.6464,18.356,1044.2,548.85,108.66,10.381,6.549,66.427
9.7233,1019.8,89.091,2.9832,21.067,1062.3,549.87,121.14,11.058,4.101,60.465
10.855,1020,87.507,3.2298,23.224,1075.4,549.91,130.64,11.627,2.5285,57.214
12.067,1020.3,85.62,3.238,23.44,1076,549.79,130.54,11.677,2.76,56.072
14.545,1020.5,77.202,3.3275,23.964,1078.2,549.68,130.92,11.89,1.7816,53.421
16.661,1020.7,67.13,3.3039,23.741,1076.9,549.57,129.39,11.77,1.8768,54.463
18.195,1020.6,56.349,2.856,20.274,1055.6,549.97,113.84,10.772,4.2697,59.788
18.062,1020.4,59.469,3.3713,24.387,1080.2,549.7,132.07,11.84,2.3629,55.376
14.587,1021.2,69.567,2.5559,17.953,1027.5,540.35,101.05,10.058,12.024,91.258
13.254,1021.4,67.905,3.2105,23.189,1073.8,549.97,128.91,11.689,2.7779,62.186
12.804,1021.3,68.58,3.1667,22.906,1071.6,549.69,127.47,11.557,3.417,61.318
12.522,1021.3,68.458,2.5765,18.011,1022.6,536.85,100.38,10.214,12.871,106.92
11.963,1021.2,70.994,2.5639,18.047,1020.6,534.92,101.04,10.237,12.532,111.53
10.572,1021.1,79.347,2.5895,18.036,1019.8,534.23,101.3,10.259,12.858,115.41
10.048,1021.1,82.169,2.615,18.045,1020.1,534.42,101.39,10.281,14.499,115.78
9.8518,1021,79.103,2.6485,18.66,1045.5,548.41,109.67,10.419,6.0287,68.957
9.5662,1020.9,76.809,2.6232,18.543,1046.2,549.56,109.46,10.338,5.7474,66.11
8.8797,1020.9,80.779,2.5676,18.456,1044.8,548.67,109.2,10.324,6.5369,68.806
8.3739,1020.9,79.586,2.5873,18.394,1043.8,548.38,109.03,10.299,6.5283,70.03
8.6511,1021,78.07,3.5917,26.458,1077.3,540.63,139.26,12.433,3.2893,58.069
10.895,1021,71.881,4.2401,31.44,1099.9,536.9,157.61,13.726,1.386,50.964
13.791,1021,55.465,4.3203,31.583,1099.9,536.68,156.16,13.745,0.70147,53.553
15.078,1020.9,45.283,4.2713,31.191,1100,537.92,155.1,13.724,0.8653,56.708
15.923,1020.6,43.542,4.2929,31.303,1099.8,537.72,154.84,13.764,1.964,55.287
16.235,1020.3,47.007,4.2626,30.986,1099.9,538.77,154.25,13.646,2.1124,55.136
16.165,1020.2,46.773,4.4019,32.469,1100,533.94,159.83,13.948,2.0324,48.421
16.063,1020.2,43.924,4.2407,31.211,1100,538.15,156.85,13.702,1.7413,50.884
15.961,1020.2,47.942,3.2424,23.182,1044.7,532.24,119.34,11.498,3.3911,78.503
14.438,1020.3,58.66,2.5894,17.94,1027,540.16,101.29,10.096,9.3753,90.031
13.159,1020.3,63.982,2.5885,18.036,1030.6,541.96,102.92,10.14,10.079,90.511
12.031,1020.3,71.028,2.5875,18.085,1026.8,539.27,102.52,10.184,13.314,99.658
11.406,1020.3,72.591,2.5865,18.03,1026.7,539.39,102.24,10.228,13.236,101.84
11.343,1020.3,74.563,2.6454,18.916,1048.5,549.92,110.65,10.473,5.648,64.717
11.323,1020.2,76.046,2.6003,18.134,1026.5,538.9,102.01,10.236,11.562,106.44
11.302,1020.2,76.553,2.6625,18.802,1046.6,549.25,109.71,10.426,5.9406,73.251
11.281,1020.1,76.411,2.6354,18.57,1043,548.19,107.67,10.312,7.0916,71.564
10.91,1019.8,77.389,2.6363,18.36,1042,547.94,107.41,10.33,7.3166,72.649
10.842,1019.4,78.446,2.6173,18.509,1045.4,549.56,108.44,10.322,6.0651,66.557
11.388,1019,76.809,2.6287,18.447,1044,549.22,107.5,10.361,6.4406,67.784
10.645,1018.8,78.872,2.5688,18.322,1043.4,549.03,107.64,10.317,6.7455,70.078
10.261,1018.8,81.389,2.5714,18.4,1045.2,549.71,108.52,10.264,6.1782,66.397
10.529,1018.9,82.532,2.591,18.599,1046.3,549.9,109.08,10.226,5.8061,64.789
11.91,1019.3,81.214,2.8621,20.434,1057.4,549.94,116.83,10.767,4.5819,62.815
13.851,1019.5,71.068,3.3006,23.679,1076.8,549.75,130.42,11.702,2.4394,57.668
15.056,1019.4,61.914,3.3113,23.82,1077.5,549.66,130.5,11.728,1.744,57.719
15.974,1019.3,58.029,3.3146,23.759,1077,549.57,129.87,11.81,1.4608,57.23
16.5,1019.2,57.263,3.3275,23.806,1077.3,549.55,129.91,11.866,2.5942,55.525
16.891,1019.2,59.096,3.3496,23.876,1078,549.54,130.44,11.79,2.5404,54.512
16.819,1019.1,56.668,3.3181,23.69,1076.7,549.59,129.53,11.752,2.7451,55.237
16.439,1019,56.099,3.3244,23.96,1078.1,549.59,130.64,11.881,2.7272,56.332
16.038,1018.9,57.599,3.3164,23.919,1077.9,549.58,130.71,11.784,2.6226,56.273
15.635,1018.8,63.499,3.3295,24.081,1079.1,549.65,131.85,11.783,2.6097,55.622
14.977,1018.8,69.493,3.2535,23.579,1076.7,549.59,130.38,11.718,3.025,56.259
14.147,1018.9,74.41,3.2342,23.444,1076.2,549.63,130.44,11.675,3.2383,56.767
13.459,1019,77.224,3.2488,23.429,1076,550.11,130.26,11.728,3.4271,57.369
13.224,1019,78.309,3.2404,23.366,1075.6,550.36,130.02,11.777,2.8287,56.442
13.365,1019.1,78.588,3.2557,23.516,1076,550.29,130.12,11.734,2.7792,57.512
13.813,1019.2,75.535,3.2379,23.41,1075.5,550.14,129.6,11.687,2.6879,56.698
13.912,1019.2,75.599,3.2287,23.25,1074.6,549.82,128.98,11.697,2.7926,57.487
13.914,1019.1,75.825,2.5808,18.262,1039.2,546.83,104.93,10.248,7.9838,72.417
13.913,1019.2,77.95,2.6551,18.872,1047.2,549.75,109.13,10.417,5.7839,62.706
13.918,1019.1,79.535,2.5805,18.063,1029,541.33,101.43,10.146,12.119,90.966
13.426,1019,81.729,2.5636,18,1029.9,541.81,102.24,10.065,11.64,86.73
13.438,1019.2,81.736,2.6363,18.969,1048,550.3,109.81,10.429,5.4348,61.149
13.947,1019.5,80.952,2.5972,18.324,1043.7,550.32,106.13,10.257,5.7909,60.146
14.687,1019.8,79.095,3.1632,22.712,1070.9,549.84,125.88,11.399,2.9788,56.466
15.441,1020.2,79.61,3.1239,22.34,1068.5,549.88,124.09,11.316,6.642,52.689
16.207,1020.5,75.466,4.0619,29.458,1092.8,540.09,147.88,13.167,2.2374,51.67
16.965,1020.8,69.432,4.1956,30.361,1100.3,541.07,152.71,13.443,1.147,50.581
17.205,1021.1,66.949,4.2115,30.568,1100,540.2,153.67,13.551,1.1628,50.409
17.112,1021.4,64.29,4.1871,30.396,1099.9,540.79,152.78,13.513,1.9203,51.469
17.268,1021.7,57.65,4.2559,31.077,1099.9,538.61,153.86,13.651,1.8233,51.991
17.477,1021.9,55.001,4.2308,30.798,1100,539.41,153.39,13.62,1.8223,52.636
16.959,1022,59.802,4.2298,30.953,1099.9,538.77,154.07,13.588,1.9298,51.189
16.373,1022.4,64.641,4.2011,30.758,1100,539.35,154.02,13.637,1.9128,50.398
15.91,1022.9,67.979,4.2551,31.256,1099.9,537.68,155.31,13.645,1.9824,49.023
15.379,1023.3,69.895,3.9583,28.894,1087.1,538.02,145.68,13.093,2.5167,56.394
15.051,1023.8,68.012,2.5741,18.187,1039.2,546.88,104.87,10.206,6.7788,67.83
14.662,1024.1,64.646,2.5563,18.031,1030.3,541.72,101.81,10.136,11.505,86.438
13.135,1025.8,72.512,2.8261,20.195,1055.5,549.29,115.51,10.809,4.6058,64.772
13.671,1026,69.663,3.24,23.39,1076.2,549.71,129.79,11.758,2.5429,58.188
12.898,1026.1,69.043,3.2403,23.466,1076.7,549.52,130.54,11.774,2.7353,60.706
12.306,1026.2,69.045,2.9713,21.568,1064.9,549.5,122.21,11.185,3.8954,62.336
12.181,1026.3,68.484,2.6348,18.792,1047.7,549.81,109.5,10.405,5.8052,64.77
12.08,1026.4,70.401,2.6639,19.005,1049.1,549.59,110.44,10.415,5.5744,64.066
11.622,1026.5,73.75,2.6449,18.793,1048,549.54,109.8,10.459,5.703,65.768
12.636,1026.7,67.414,2.6479,18.974,1048.4,549.53,109.71,10.325,5.7472,66.503
13.875,1028.1,65.846,3.3046,23.948,1079,549.86,131.95,11.811,2.801,63.335
14.66,1028.4,62.942,3.3389,24.242,1080.5,549.83,132.56,11.888,1.9308,60.837
15.337,1028.7,62.987,3.2573,23.143,1075.1,549.6,128.28,11.649,1.817,57.446
15.761,1029.3,51.769,3.2895,23.296,1073.6,548.42,128.6,11.78,3.2587,65.656
15.616,1029.2,56.643,2.9516,20.955,1061.2,549.65,117.94,10.939,4.2939,62.608
15.469,1029.5,55.262,2.5981,18.261,1035.4,544.23,102.98,10.268,9.8506,81.835
15.207,1029.8,51.073,3.273,23.434,1076.8,549.78,129.65,11.707,2.6109,59.826
14.557,1030,52.764,2.7523,19.499,1052.8,549.58,112.15,10.545,4.6369,63.077
13.288,1030.8,59.992,2.8423,20.274,1054.4,548.26,115.39,10.756,4.7707,71.142
13.107,1031.2,59.765,3.112,22.405,1070.9,549.94,126,11.41,3.732,62.817
13.158,1031.6,60.321,2.6202,18.365,1031.1,540.17,103.52,10.292,12.22,96.573
13.253,1031.9,61.331,2.6064,18.224,1032.3,541.52,103.47,10.276,11.143,89.755
13.478,1032,61.265,2.5957,18.232,1035.4,543.49,104.11,10.31,9.6932,85.708
13.762,1032.1,59.287,3.0432,21.608,1061,546.6,120.54,11.208,6.382,73.203
13.819,1032.3,58.868,2.6107,18.166,1030.8,540.75,102.76,10.195,11.57,91.08
13.689,1032.2,59.53,2.5997,18.221,1034.3,542.86,103.74,10.255,10.62,88.299
13.606,1031.9,59.168,2.6001,18.153,1030.2,540.41,102.45,10.23,12.128,95.461
13.492,1031.8,58.652,2.5918,18.202,1031,540.89,102.82,10.204,11.871,94.3
13.481,1031.7,58.81,2.5998,18.157,1029.7,539.95,102.34,10.179,12.897,97.468
13.576,1031.9,61.21,2.6099,18.142,1032.8,542.05,103.13,10.2,11.162,89.802
13.606,1032.4,59.266,2.6042,18.195,1033.3,542.29,103.3,10.206,11.132,91.718
13.873,1033,58.476,2.6158,18.106,1030.1,540.34,102.15,10.196,12.366,95.498
14.028,1033.3,57.388,2.617,18.05,1025,537.06,100.63,10.205,14.319,107.48
14.378,1033.2,56.266,2.6293,18.136,1035.5,543.76,103.65,10.216,9.4876,82.754
14.647,1033.1,55.862,2.6489,18.157,1039,546,104.47,10.229,8.4244,76.051
14.968,1032.9,54.603,2.6331,18.003,1026.7,538.56,100.57,10.269,13.992,102.17
14.837,1032.6,54.497,2.6249,18.069,1030.7,540.87,101.88,10.314,11.935,94.128
14.564,1032.3,55.169,2.6251,18.166,1036.5,544.6,103.72,10.359,9.3886,80.277
14.276,1032.3,54.976,2.7376,19.369,1052,550.02,111.69,10.604,5.1177,64.183
13.939,1032.5,56.052,2.6186,18.309,1030.5,539.96,102.9,10.222,12.53,92.681
13.698,1032.9,57.438,2.602,18.189,1026.1,537.38,101.85,10.186,13.796,99.985
13.457,1033,59.608,2.6125,18.175,1023.2,535.58,101.18,10.186,11.58,106.88
13.286,1033.1,60.772,2.6005,18.168,1024.6,536.63,101.27,10.185,13.361,108.58
13.429,1033,60.78,2.6099,18.225,1026.4,537.57,101.91,10.244,14.115,107.52
13.375,1032.9,61.479,3.1815,23.038,1074.6,549.91,128.55,11.671,3.2015,61.59
13.108,1032.7,62.889,2.7975,19.696,1025.5,531.26,105.57,10.68,3.7732,99.463
12.661,1032.5,65.24,2.6399,18.597,1045,548.09,108.82,10.368,5.6852,69.805
12.381,1032.1,67.871,2.6903,19.018,1050.6,549.99,110.95,10.53,5.1434,63.891
11.97,1031.9,69.881,2.6338,18.785,1045.8,547.9,109.23,10.489,6.405,69.284
11.274,1031.7,71.303,2.5854,18.486,1042.2,546.77,107.9,10.445,7.71,74.423
10.51,1031.5,72.939,2.6573,19.26,1052.5,550.37,113.1,10.579,5.6125,65.72
9.3212,1031.1,75.895,2.6441,18.654,1043.2,546.35,109.7,10.516,7.6897,78.555
9.4072,1030.9,76.503,2.943,21.028,1060.5,548.6,120.71,11.134,4.9258,67.953
9.9705,1030.9,75.986,3.206,23.249,1076.5,550.31,131.05,11.722,2.8636,61.9
11.551,1030.8,74.334,3.2846,23.577,1077.7,550.16,131.28,11.713,2.5255,60.716
13.752,1030.8,64.736,3.2559,23.202,1075.3,549.97,128.8,11.661,2.3385,59.572
14.993,1030.9,60.517,3.2592,23.246,1075.5,549.86,128.65,11.68,2.2636,59.2
15.676,1030.6,58.581,3.3284,23.669,1077.8,549.76,130.34,11.852,2.6508,56.802
15.953,1030.1,57.15,3.3559,23.82,1078.6,549.66,130.76,11.912,2.6358,57.013
16.219,1029.6,55.324,3.3507,23.87,1078.7,549.77,130.75,11.893,2.5542,56.658
16.412,1029.2,54.632,3.336,23.863,1078.6,549.9,130.69,11.899,2.643,56.752
16.126,1028.7,55.654,3.3245,23.892,1078.6,549.6,130.91,11.833,2.3206,55.89
15.581,1028.5,57.323,3.2826,23.811,1078.4,549.69,130.98,11.744,2.5041,56.632
14.375,1028.6,61.459,3.2603,23.596,1077.8,549.8,130.96,11.784,2.6518,56.633
12.963,1028.8,65.247,3.2603,23.622,1078.1,549.52,131.88,11.758,2.7591,57.804
11.601,1028.7,71.09,3.2069,23.117,1075.6,549.93,130.3,11.744,2.9064,60.254
10.688,1028.4,75.941,3.169,23.157,1075.6,549.78,130.44,11.757,2.8086,60.32
10.302,1028.2,76.192,3.2071,23.226,1075.4,549.87,130.54,11.766,2.8509,61.124
9.5113,1027.7,78.488,3.1621,22.937,1073.8,550.1,129.47,11.694,3.122,62.444
8.9725,1027.2,81.114,3.1044,22.651,1072.3,550.25,128.5,11.547,3.0337,63.355
8.9087,1026.9,81.897,3.1756,23.07,1075,550.06,130.41,11.718,2.7405,61.774
8.7289,1026.8,82.667,3.2086,23.147,1075.8,549.97,131.17,11.687,2.6116,61.515
8.5105,1026.4,83.669,3.1977,23.253,1076.3,549.87,131.63,11.801,2.9968,62.816
7.9752,1026.2,84.959,3.1442,22.664,1072.1,549.32,128.98,11.587,3.6894,66.149
7.4646,1026,85.291,2.6731,18.61,1038.4,543.76,108.84,10.443,8.4747,77.089
6.8959,1025.8,85.457,3.0262,21.746,1065.6,548.98,124.94,11.262,4.0303,69.722
6.2738,1025.5,86.064,3.2392,23.175,1075.6,549.68,131.98,11.625,3.0281,67.396
6.4302,1025.5,87.742,3.3099,24.054,1080.8,549.91,135.89,11.889,2.5682,65.911
7.6468,1025.7,89.851,3.2605,23.745,1078.7,550.13,133.6,11.774,1.9445,61.488
10.868,1025.4,84.833,3.3052,23.701,1077.4,550.2,131.28,11.849,1.4192,60.317
13.192,1025.1,77.544,3.316,23.704,1077,550.22,130.4,11.765,0.69896,59.245
15.004,1024.9,72.589,3.3045,23.621,1076.5,550.23,129.75,11.803,2.9085,59.805
15.9,1024.3,68.482,3.2842,23.709,1076.7,550.25,129.69,11.692,3.6287,59.187
16.507,1023.7,66.234,3.2977,23.471,1075.2,550.18,128.46,11.709,3.6898,59.508
16.933,1023.4,64.664,3.2887,23.589,1075.7,550.21,128.81,11.649,2.9759,57.91
17.057,1023.2,63.105,3.3006,23.774,1076.7,550.39,129.57,11.703,2.7377,58.031
16.653,1023.2,63.808,3.2956,23.776,1076.8,550.42,129.87,11.701,2.7683,57.27
15.997,1023.3,68.487,3.4038,25.024,1084.1,550.23,136,12.063,2.7563,57.499
14.572,1023.3,59.693,3.2417,23.799,1077.5,550.35,131.08,11.805,2.8661,59.698
13.164,1023.2,62.441,3.1974,23.247,1074.7,549.99,129.46,11.626,3.4776,61.906
11.602,1022.9,67.188,3.2021,23.193,1074.5,550.16,129.66,11.634,2.7363,59.834
10.481,1023,72.34,3.2207,23.463,1076.2,549.79,131.36,11.793,2.6053,58.617
9.826,1022.9,75.816,3.1476,22.953,1073.3,550.03,129.17,11.581,2.8484,61.425
9.4565,1022.9,75.357,3.1322,22.776,1072.3,550.25,128.5,11.58,3.2303,64.345
8.9086,1022.6,75.695,3.1731,23.41,1076,550.05,131.73,11.734,2.9864,64.272
7.8502,1022.3,78.029,3.1344,23.078,1074.2,550.02,130.71,11.685,3.2008,65.903
7.2037,1021.9,80.808,3.1361,22.541,1071.5,549.95,128.64,11.551,3.3054,66.701
7.0344,1021.5,82.136,2.7726,19.751,1043.2,542.52,113.4,10.695,8.4186,80.834
7.5476,1021.2,83.027,2.8141,19.799,1053.7,548.93,116.19,10.789,5.136,68.092
7.7775,1021.2,84.546,3.1829,22.957,1074.6,549.86,130.65,11.674,3.0785,64.076
7.7813,1021.2,84.573,3.1425,22.638,1072.7,549.83,129.24,11.523,3.317,64.891
8.0593,1021.5,85.13,3.2352,23.55,1077.6,549.9,132.85,11.71,2.9674,63.883
9.4599,1021.6,84.396,3.3433,24.052,1079.8,549.98,133.95,11.825,2.0017,60.807
12.337,1021.2,81.829,3.3584,24.057,1078.7,550.07,132.01,11.84,1.2858,58.269
14.997,1020.9,73.088,3.3163,23.629,1075.9,550.39,129.23,11.774,1.4932,57.471
16.381,1020.4,67.661,3.3654,23.967,1077.7,550.26,130.48,11.81,2.6362,56.227
17.131,1019.6,66.68,3.3372,23.846,1077,549.62,129.7,11.813,2.8011,55.399
17.745,1018.9,64.497,3.3544,23.928,1077.2,549.59,129.68,11.825,2.7907,54.115
18.115,1018.4,64.968,3.3726,24.063,1077.8,549.58,130.18,11.836,2.4329,53.599
18.215,1018.2,61.106,3.3618,24.107,1078.1,549.59,130.27,11.895,2.1015,54.288
17.732,1018.1,56.002,3.3542,24.018,1077.9,549.82,130.3,11.774,2.2414,55.346
16.324,1018.2,60.61,3.3198,23.916,1077.9,550.05,131.11,11.753,2.5902,54.881
14.935,1018.1,68.83,3.277,23.936,1077.9,550.32,131.62,11.742,2.6093,54.56
13.715,1018.1,75.719,3.2269,23.363,1074.8,549.79,129.6,11.662,2.9897,54.944
12.525,1017.8,80.336,3.2652,23.411,1075.4,549.55,130.4,11.768,2.9776,57.111
11.779,1017.9,83.123,3.2537,23.495,1075.8,549.58,130.73,11.772,3.1877,58.459
11.134,1017.9,84.386,3.2728,23.433,1075.7,549.61,130.84,11.744,3.4583,59.163
10.631,1017.5,85.205,3.2129,23.229,1074.4,549.69,130.1,11.66,3.082,59.834
9.8597,1017.3,86.551,3.2757,23.331,1075.5,549.61,131.1,11.768,2.6056,58.938
9.475,1017.2,87.485,3.2563,23.281,1075.1,549.55,130.88,11.758,2.5419,59.65
9.0291,1017.1,87.606,3.2754,23.295,1075.2,549.68,131.08,11.735,2.8352,61.757
8.5649,1017,88.068,3.2438,23.094,1074.4,550.12,130.6,11.711,2.9913,60.771
8.0757,1017,88.025,3.2356,23.079,1074.6,550.15,130.94,11.689,2.8642,62.027
7.6693,1017,89.037,3.29,23.086,1074.5,550.18,130.97,11.677,2.8929,62.008
7.591,1017,89.411,3.2991,23.254,1075.6,550.26,131.87,11.681,2.8453,62.289
7.6154,1017.4,90.31,3.2821,23.095,1074.7,550.18,131.18,11.691,2.9324,61.526
8.9968,1017.8,92.063,4.454,32.45,1099.9,534.07,160.89,13.909,1.8134,50.568
11.318,1017.9,92.533,4.3336,31.567,1099.7,537.67,156.95,13.674,1.4792,50.644
13.972,1018,86.157,3.353,23.809,1076.1,549.94,129.78,11.748,2.0472,54.227
15.603,1017.7,76.379,3.4015,24.403,1079.2,549.65,131.99,11.808,2.5418,55.06
16.535,1017.1,72.096,3.3569,24.309,1078.3,549.89,131.18,11.826,2.7529,55.929
17.381,1016.7,68.75,3.8155,28.005,1097.7,549.04,145.46,12.836,2.2146,59.155
17.885,1016.6,66.795,3.3709,24.367,1078.4,549.8,130.79,11.846,2.7419,54.245
17.778,1016.7,66.988,3.3193,24.112,1077.1,549.97,129.93,11.67,2.6115,54.469
17.217,1016.9,68.699,3.3401,24.038,1077,549.86,130.09,11.664,2.6951,55.317
15.893,1017.1,69.037,3.2738,23.904,1076.4,550.07,130.16,11.655,2.6022,54.037
14.459,1017.6,71.906,3.2492,23.853,1076.3,550.28,130.5,11.737,2.6993,55.513
13.697,1017.9,75.137,3.2057,23.564,1074.6,550.11,129.12,11.6,2.7556,55.896
12.416,1017.8,76.495,3.1982,23.471,1074.6,549.94,129.83,11.666,3.2684,58.722
10.835,1017.9,81.094,3.1816,23.322,1074,550.13,129.85,11.666,2.9876,60.138
10.599,1017.7,84.101,3.2222,23.245,1073.4,550.33,129.3,11.674,3.0469,59.454
11.154,1017.8,83.517,3.2807,23.678,1075.7,549.99,130.74,11.745,3.1145,58.121
11.273,1018,82.768,3.1914,23.191,1073.3,549.52,128.92,11.663,3.1444,58.842
11.234,1018.1,83.673,3.2622,23.636,1075.7,549.56,130.69,11.776,3.1303,58.373
11.719,1018.2,83.18,3.2843,23.958,1077.3,549.63,131.71,11.839,2.7966,57.827
12.044,1018.3,83.454,3.2691,23.757,1076.3,549.74,130.67,11.798,2.6922,57.059
12.744,1018.6,83.293,3.2733,23.773,1076.4,550,130.71,11.788,2.6481,56.094
13.336,1018.8,82.484,3.3317,23.956,1077,549.88,130.98,11.744,2.6006,56.77
13.998,1019,80.474,3.3165,24.21,1078.3,549.62,131.73,11.793,2.1843,55.721
14.622,1019.4,76.461,2.9052,20.913,1058.5,549.64,116.75,10.819,4.2382,57.946
15.125,1020.1,74.117,3.3236,23.979,1077.1,549.79,130.47,11.702,2.6847,55.445
15.433,1020.2,71.364,3.3549,24.175,1078.3,550.17,131.28,11.786,2.3297,54.527
15.626,1020.4,69.578,4.1019,30.154,1094.4,539.44,150,13.304,1.829,51.408
15.905,1020.1,68.181,3.3213,23.876,1076.8,550.08,129.99,11.784,2.5208,55.615
16.181,1019.9,67.308,3.3287,24.023,1077.4,550.16,130.47,11.798,2.4423,55.361
16.184,1019.8,67.856,3.3118,23.76,1076.2,550.12,129.55,11.773,2.3594,54.497
16.017,1019.7,67.826,3.337,23.968,1077.2,549.62,130.34,11.842,2.4731,53.269
16.022,1019.7,66.741,4.2436,31.139,1099.2,539.03,153.79,13.544,1.5682,50.285
15.739,1020,66.531,4.2574,31.336,1100,538.56,154.91,13.632,1.6869,49.96
15.277,1020.2,67.238,4.3276,31.865,1099.9,536.48,156.38,13.751,1.9922,50.327
14.86,1020.6,68.091,3.6494,26.552,1085.3,545.66,139.64,12.47,2.334,53.754
14.734,1020.7,67.954,3.2895,23.624,1076.2,550.35,130.09,11.703,2.6504,55.924
14.592,1020.9,67.911,3.3104,23.867,1077.9,550.08,131.25,11.778,2.691,55.845
14.439,1021.1,68.089,3.2941,23.878,1078.3,549.71,131.7,11.833,2.6072,55.482
14.243,1021.4,69.226,3.2667,23.74,1077.5,550.17,130.95,11.769,2.7491,56.595
13.936,1022.7,71.945,2.5762,18.096,1029,541,101.78,10.221,12.393,90.243
14.512,1022.9,69.515,2.897,20.819,1058.8,549.46,117.3,10.947,4.1673,61.186
15.463,1022.9,63.736,2.5818,18.14,1033.6,543.86,102.23,10.126,9.984,80.479
15.977,1023,61.466,2.5793,18.029,1032,543.2,101.62,10.084,10.695,82.877
16.402,1022.7,60.03,2.5879,18.043,1032.6,543.62,101.6,10.065,10.051,80.862
16.757,1022.4,57.966,2.5775,18.029,1034.5,545.08,101.83,10.091,9.1227,77.286
16.698,1022.5,58.083,2.568,17.984,1030.5,542.61,100.71,10.148,11.155,85.075
16.404,1022.5,60.75,2.5904,18.054,1034.9,545.06,102.29,10.206,9.167,76.262
15.769,1022.7,67.301,4.0522,29.572,1090.1,538,147.77,13.19,3.3012,55.96
14.993,1022.9,71.679,4.2763,31.453,1100,537.64,155.54,13.698,1.8409,49.436
14.569,1023.2,74.227,4.2148,30.983,1100,538.91,154.79,13.604,1.7904,48.604
13.994,1023.3,76.088,3.408,24.608,1058.9,535.92,127.09,11.91,2.5959,81.812
13.965,1024.9,79.541,2.647,18.21,1030.7,542.16,101.61,10.072,11.469,90.882
15.875,1024.7,69.464,2.6356,18.132,1027.8,540.71,100.02,10.072,12.691,92.633
17.266,1023.9,60.916,2.6063,18.039,1030.6,542.65,100.36,10.071,10.895,84.861
17.281,1023.3,62.002,2.6372,18.091,1028.7,541.44,100.07,10.093,11.737,88.323
